id,created_at,last_modified,display_date,reposts_count,playback_count,likes_count,duration,artwork_url,permalink_url,title,description
207401021,2015-05-27T02:31:34Z,2015-05-27T23:10:01Z,2015-05-27T02:31:34Z,5,4755,36,2358947,https://i1.sndcdn.com/artworks-000118177312-6r2a22-large.jpg,https://soundcloud.com/media-roots/us-war-in-colombia-rape-drugs-suppressing-change-w-dan-kovalik,America's 50 Year War in Colombia: Death Squads & Drug Management,"US sponsored violence on the ground in Colombia has been constant for five decades, killing more than 220,000 people and displacing millions. Colombia is removed from most US foreign policy discussions, yet the American military has been more involved there than any other country in the world – including Afghanistan.

From immunized war crimes to rampant rape, human rights lawyer Dan Kovalik talks about the disastrous effects of five decades of US militarism in the region and the crushing of resistance movements under the auspices of fighting the Drug War.

Please donate to Media Roots Radio by typing in 'radio' into the comments field of your donation on www.mediaroots.org

http://twitter.com/abbymartin
http://twitter.com/danielmkovalik"
206507374,2015-05-21T08:24:26Z,2015-05-24T19:33:12Z,2015-05-21T08:24:26Z,4,4297,36,4781142,https://i1.sndcdn.com/artworks-000117527851-u9zxf9-large.jpg,https://soundcloud.com/media-roots/congos-resource-curse-the-military-industrial-complex-in-africa,Congo's Resource Curse & US Backed Atrocities,"Media Roots Radio is joined by Kambale Musavuli, Spokesperson for Friends of the Congo, to talk about how Congo's resource curse feeds the military industrial complex and why anti-drone activists need to organize with the Congolese to disrupt cobalt extraction.

Donate to Media Roots by going to the Mediaroots.org homepage and clicking the donate link on the top right. Please put 'podcast' or 'media roots radio' in the comment section/body of the donation if you would like to allocate the donation specifically to that. 

Follow Abby @abbymartin & @kambale.
http://www.friendsofthecongo.org/"
204766425,2015-05-10T06:51:53Z,2016-02-28T13:36:02Z,2015-05-11T01:26:54Z,6,6266,63,4243962,https://i1.sndcdn.com/artworks-000116351451-w6bpbb-large.jpg,https://soundcloud.com/media-roots/chris-kyle-american-exceptionalism-expressed-through-sexual-violence,Chris Kyle Fans Express American Exceptionalism Through Sexual Violence,"Abby and Robbie Martin are joined by journalist Rania Khalek about how Abby got doxxed and bombarded with rape and death threats for wearing a ""F*ck Chris Kyle"" shirt, and why so called ""freedom"" lovers express American Exceptionalism through sexual violence.

www.mediaroots.org
twitter.com/abbymartin
twitter.com/raniakhalek
twitter.com/fluorescentgrey"
203974193,2015-05-05T05:10:03Z,2016-12-22T02:13:53Z,2015-05-05T05:44:32Z,6,4397,35,4650831,https://i1.sndcdn.com/artworks-000115669502-zlxx5i-large.jpg,https://soundcloud.com/media-roots/the-trial-of-chelsea-manning-the-entertainment-military-industrial-complex-w-alexa-obrien,Chelsea Manning & the Military Entertainment Complex with Alexa O'Brien,"On this edition of Media Roots Radio, Abby and Robbie Martin speak to investigative journalist Alexa O'Brien about Manning’s exposures, the ongoing erosion of civil liberties and her research into the conjoining of entertainment, tech and military industries.

www.alexaobrien.com
www.mediaroots.org
Follow Alexa @carwinb "
203365590,2015-05-01T01:06:36Z,2015-05-05T08:05:00Z,2015-05-01T01:06:36Z,3,3576,36,4213683,https://i1.sndcdn.com/artworks-000115223751-qr326w-large.jpg,https://soundcloud.com/media-roots/adversarial-journalism-in-russia-convoluted-analysis-of-propaganda-with-mark-ames,Adversarial Journalism in Russia & Dissecting the Propaganda Wars with Mark Ames,"Journalist Mark Ames is the founder of The Exile, Exiled Online, senior editor for Not Safe for Work and regular contributor to Pando Daily

Mark lived in Russia and eventually started working on the satirical and hard hitting paper The Exile from the late 90s until it was effectively shut down by Moscow's media censorship arm in 2008 

Robbie Martin of Media Roots has a discussion with Mark about his experience in Russia, the completely ignored corrupt Boris Yeltsin years after the fall of the USSR and the complexities of the current information war. 

www.mediaroots.org
www.exiledonline.com
www.pando.com
www.twitter.com/fluorescentgrey
www.twitter.com/markamesexiled
"
203322377,2015-04-30T19:34:18Z,2016-12-22T02:13:48Z,2015-04-30T19:34:18Z,8,3492,48,4216792,https://i1.sndcdn.com/artworks-000115191733-t9290x-large.jpg,https://soundcloud.com/media-roots/baltimore-freddie-gray,Baltimore Police State & Justice for Freddie Gray,"Robbie and Abby Martin discuss the Baltimore Uprising and murder of Freddie Gray on Media Roots Radio, institutionalized racism abetting pockets of mutiny, rampant police unaccountability, the convoluted narrative of the war in Syria and huckster Liz Wahl's insane testimony to Congress about Russia ""weaponizing"" information.

www.mediaroots.org
twitter.com/abbymartin
twitter.com/fluorescentgrey"
202398615,2015-04-24T20:45:38Z,2015-04-30T08:05:40Z,2015-04-25T02:59:12Z,3,3835,22,2535499,https://i1.sndcdn.com/artworks-000114515833-udc7z1-large.jpg,https://soundcloud.com/media-roots/interview-with-ken-silverstein,DC: The Emperor Wears No Clothes with Ken Silverstein,"Journalist Ken Silverstein takes on the DC establishment by exposing the shady inner workings of the system and calling out the lackeys behind the scenes.

www.mediaroots.org"
201949279,2015-04-22T00:15:44Z,2015-04-23T22:20:53Z,2015-04-22T00:15:44Z,2,3365,30,3169968,https://i1.sndcdn.com/artworks-000114212494-b8xr2n-large.jpg,https://soundcloud.com/media-roots/media-roots-radio-interview-w-ata-ebtekar,Persian and Experimental Electronic Music with Ata Ebtekar aka Sote,"Ata Ebtekar also known as Sote has been carving his own path in the lexicon of electronic music for the better part of 2 decades. Ata attended school in Germany and later audio engineering school in the San Francisco bay area. It happened to be the same school Robbie Martin (co-host of Media Roots Radio and aka Fluorescent Grey) attended, Expression Center for New Media. Expression was home to not just audio students but also cgi and visual students many of whom later ended up working for Hollywood fx companies. Ata was a few classes ahead of Robbie and through a random series of circumstances they became friends and later Ata became an artist who would release multiple works on Robbie's long running music imprint 'Record Label Records'.  For a while Ata would travel to and from Tehran to the united states regularly, staying for months and years at a time in each location but now Ata is in Tehran to stay, further exploring the unexplored outer edges of electronic and experimental music.

Ata aka Sote will release a brand new full length called Arrhythmia digitally on Record Label Records May 25th   "
201492625,2015-04-19T05:53:07Z,2015-04-23T23:58:07Z,2015-04-19T05:53:07Z,3,3826,19,2774150,https://i1.sndcdn.com/artworks-000114402499-r7frhc-large.jpg,https://soundcloud.com/media-roots/media-roots-radio-interview-w-sam-sacks,"Cyber Warfare, Spying & US Govt's Collection of Dick Pics with Sam Sacks","As Obama issues an executive order granting him authority to sanction people engaged in civil society online and with the renewal of the Patriot Act on the horizon, the conversation about mass surveillance and privacy rights couldn’t be more vital. Co-founder of the news co-op the District Sentinel Sam Sacks joins Media Roots Radio to discuss all things spying.

www.mediaroots.org
twitter.com/samsacks
twitter.com/abbymartin"
200402152,2015-04-12T03:19:05Z,2016-12-22T02:12:50Z,2015-04-12T03:19:05Z,6,7799,44,3053503,https://i1.sndcdn.com/artworks-000113109620-i1b1gc-large.jpg,https://soundcloud.com/media-roots/media-roots-radio-al-ali-ahmed,"Saudi Arabia's Yemen War, Terror Factory & US Bribery with Ali Al-Ahmed","Director of the Institute for Gulf Affairs, Ali Al-Ahmed, talks about the oppressive monarchy of Saudi Arabia: the American backed war in Yemen and unyielding partnership between the two countries; the export of terrorism and spread of ultra orthodox Wahhabism, the political bribery on behalf of Gulf States to maintain a culture of silence.

twitter.com/AliAlAhmed_en
twitter.com/AbbyMartin
www.mediaroots.org"
198968736,2015-04-02T21:20:48Z,2016-12-22T02:12:46Z,2015-04-02T21:20:48Z,6,5273,45,5202850,,https://soundcloud.com/media-roots/media-roots-radio-weekly-roundup-with-abby-robie,"Gov't Agents Gone Rogue, Iran Letter & House of Cards Propaganda","Abby and Robbie Martin discuss the case of hacker Matt DeHart, the bizarre circumstances surrounding the Bin Laden raid, the Tom Cotton letter to Iran attempting to undermine the diplomatic negotiations, Vice's interview with Obama and House of Cards Season Three's anti-Russian propaganda.

www.mediaroots.org
www.twitter.com/Abbymartin
www.twitter.com/FluorescentGrey
"
198521324,2015-03-31T04:03:17Z,2016-12-22T02:12:30Z,2015-03-31T04:03:17Z,1,3181,24,1625595,https://i1.sndcdn.com/artworks-000112013572-dq0bvq-large.jpg,https://soundcloud.com/media-roots/eugene-puryear-interview,Connecting the War at Home and Abroad with Eugene Puryear,"Eugene Puryear, organizer with the ANSWER coalition and author of Shackled and Chained connects the war at home and abroad on a systems level while deconstructing the toxic neoliberal ideology that dominates global policy in the 21st century.

www.mediaroots.org
twitter.com/EugenePuryear"
197061842,2015-03-22T02:28:47Z,2015-04-05T04:30:45Z,2015-03-22T02:28:47Z,6,5903,49,2185503,https://i1.sndcdn.com/artworks-000110837815-b3691o-large.jpg,https://soundcloud.com/media-roots/interview-with-rania-khalek,Netanyahu's Victory & Zionism Unmasked with Rania Khalek,"Abby Martin speaks to Rania Khalek of the Electronic Intifada about what Israeli Prime Minister Benjamin Netanyahu's reelection victory means for occupied Palestine and the US political establishment.

www.mediaroots.org
www.twitter.com/raniakhalek"
195607911,2015-03-13T01:40:30Z,2015-04-02T21:08:57Z,2015-03-13T01:40:30Z,5,5790,45,2101172,https://i1.sndcdn.com/artworks-000109897866-vjyu2d-large.jpg,https://soundcloud.com/media-roots/us-vs-venezuela,US vs Venezuela: Regime Change & Resilience with Mark Weisbrot,"Mark Weisbrot of Just Foreign Policy and the Center for Economic Policy Research talks to Abby Martin about the bigger picture behind the US' absurd declaration that Venezuela is an ""extraordinary threat"" to national security.

http://www.mediaroots.org/why-the-us-wont-give-up-on-regime-change-in-venezuela/"
195440051,2015-03-12T01:15:29Z,2015-04-02T21:09:34Z,2015-03-12T01:15:29Z,7,5423,80,5130981,,https://soundcloud.com/media-roots/media-roots-radio-breaking-the-set-rip,Breaking the Set in the New Cold War,"Abby and Robbie Martin talk BTS RIP, the Cold War resurrection & how reactionaries have splintered the left on Media Roots Radio: 

http://bit.ly/1GtVYTW "
185642500,2015-01-12T08:13:29Z,2015-04-02T21:10:05Z,2015-01-12T08:13:29Z,3,3689,38,3833932,,https://soundcloud.com/media-roots/charlie-hebdo-islamophobia-912-flashback,Charlie Hebdo & 9/11 Islamophobia Flashbacks,
184710767,2015-01-06T08:53:15Z,2015-07-08T23:29:46Z,2015-01-06T08:53:15Z,1,2835,27,8050752,https://i1.sndcdn.com/artworks-000102498307-uqc4nn-large.jpg,https://soundcloud.com/media-roots/media-roots-radio-the-liberals-who-became-neocons-n-korea-syria,"North Korea Hype, War on Terror Psy-Op, 'Liberal' Warmongers",
181107101,2014-12-12T00:29:10Z,2015-03-14T13:22:39Z,2014-12-12T00:29:10Z,2,3431,25,2979440,https://i1.sndcdn.com/artworks-000100261043-9lnv0p-large.jpg,https://soundcloud.com/media-roots/media-roots-radio-conspirac,"Conspiracy of Silence in Hollywood, the BBC and the CBC",http://www.mediaroots.org/media-roots-radio-conspiracy-of-silence-in-hollywood-the-bbc-and-the-cbc/
180630037,2014-12-09T01:24:49Z,2017-08-06T21:24:33Z,2014-12-09T01:24:49Z,3,2816,41,4831825,https://i1.sndcdn.com/artworks-000237184416-5q9n6s-large.jpg,https://soundcloud.com/media-roots/abby-robbie-visit-hiroshima-revenge-of-the-dc-shills,"Abby and Robbie Visit Hiroshima, Revenge of the DC Shills",http://www.mediaroots.org/media-roots-radio-abby-and-robbie-visit-hiroshima-revenge-of-the-dc-shills/
178054241,2014-11-22T00:32:04Z,2015-03-08T16:10:38Z,2014-11-22T00:32:04Z,3,2360,18,8094171,,https://soundcloud.com/media-roots/the-2001-anthrax-deception-interview-with-graeme-macqueen,'The 2001 Anthrax Deception': Interview with Graeme MacQueen,
167012332,2014-09-10T00:20:01Z,2015-03-23T07:04:37Z,2014-09-10T00:20:01Z,1,2428,18,10610287,,https://soundcloud.com/media-roots/the-911-bulletin-clintons-war-on-terror-pt-2,"Clinton's ""War on Terror"" Part 2 of 2",
166421534,2014-09-05T23:13:42Z,2015-06-16T00:48:01Z,2014-09-05T23:13:42Z,7,9722,67,7075327,https://i1.sndcdn.com/artworks-000090372260-n2mf9x-large.jpg,https://soundcloud.com/media-roots/media-roots-radio-abby-visits-gitmo,Abby Goes to Gitmo,"Recently I traveled to one of the most nefarious prisons in the world: Guantanamo Bay, Cuba. Despite repeated government pledges to close the infamous detention facility down, 149 men remained indefinitely imprisoned there.

According to a Bush administration official, the vast majority of prisoners are innocent, and were either swept up in a dragnet or handed over in exchange for US bounties.

It's already hard enough to travel to Gitmo as a journalist, but upon arrival I realized the experience was going to be totally controlled, with 24/7 military official escorts preventing us from going near the detainees I had come to report on.

However, I was able to speak with several top brass who serve as defense attorneys for the military commissions, a corrupted system that grants alleged terrorists less rights than in civilian courts. The fact that six men are facing formal charges at the prison in relation to 9/11 & the USS Cole bombing gives the world the false impression that even alleged terrorists get their day in court. In reality, the remaining 143 men never charged with a crime may never get that luxury.

My brother Robbie interviewed me about the trip, which is a more personal account than presented on Breaking the Set.

Watch my exclusive on-the-ground special about Guantanamo Bay here: http://www.mediaroots.org/guantanamo-bay-an-untold-history-of-occupation-torture-media-brainwashing-sham-trials-resistance/

Follow me @AbbyMartin, and my brother Robbie @fluorescentgrey"
164787228,2014-08-26T02:35:30Z,2015-03-23T07:05:12Z,2014-08-26T02:35:30Z,0,,,6864603,https://i1.sndcdn.com/artworks-000089449602-itpa4v-large.jpg,https://soundcloud.com/media-roots/the-911-bulletin-clintons-war-on-terror-prt-1-of-2,"Clinton's ""War on Terror"" Part 1 of 2","
Most people who became politically aware, or 'woke up' after 9/11 might wrongly assume that warrantless wiretapping, rendition of terror suspects, the formation of the homeland security agency and predator drones were spearheaded by the Bush administration.

Yet the framework for the 'War on Terror' was actually put into place by President Clinton. Not only did Clinton have several opportunities to either capture or kill Bin Laden, but in the year prior to leaving office, he was warned with eerily similar Presidential Daily Briefs (PDBs) to Bush about imminent US plane hijackings. Throughout out the 90s, the Taliban also rose to power with the help of the Pakistani ISI, Unocal, the CIA and Enron.

Join Robbie Martin, co-host of Media Roots Radio, for this in-depth edition of his 9/11 Bulletin series.

Follow @fluorescentgrey"
159490812,2014-07-20T10:42:05Z,2015-04-02T21:10:54Z,2014-07-20T10:42:05Z,2,2120,17,6215843,,https://soundcloud.com/media-roots/media-roots-radio-terms-and-conditions-may-apply-cullen-hoback,'Terms and Conditions May Apply' with Cullen Hoback,"On this episode of Media Roots Radio, Robbie Martin has a discussion with Cullen Hoback, a digital privacy rights advocate and filmmaker about his newest documentary film 'Terms and conditions May Apply' and much more. 'Terms and Conditions May Apply' is a full length documentary film specifically honing in on the issue of digital privacy rights and the data mining economy of corporate surveillance. 

If you checked out our 2nd to last episode  'Occupy Silicon Valley',  think of this particular episode as it's spiritual sequel.

If you would like to directly download the podcast click the down arrow icon on the right of the Soundcloud display. To hide the comments to enable easier rewind and fast forward, click on the icon on the very bottom right.

This Media Roots podcast is the product of many long hours of hard work and love. If you want to encourage our voice, please consider supporting us as we continue to speak from outside party lines. Even the smallest donations help us with operating costs.

www.mediaroots.org"
158305608,2014-07-11T20:22:07Z,2016-02-25T02:02:21Z,2014-07-11T20:22:07Z,4,3642,15,10799640,,https://soundcloud.com/media-roots/media-roots-radio-the-911-bulletin-w-jon-gold,The 9/11 Bulletin : Interview with Jon Gold,"Media Roots Radio presents a new exclusive series of 9/11 specific broadcasts hosted by Robbie Martin called 'The 9/11 Bulletin'. Please enjoy part 1 of our series featuring an in depth discussion with 9/11 truth and justice seeker Jon Gold. 

disclaimer: Jon says he made a few mistakes during this interview when citing things from memory. One of them was that Richard Clarke was given a flight manifest at 9:59 with the name of the hijackers on it. 

Instead… 

http://www.globalresearch.ca/how-the-fbi-protected-al-qaeda-s-9-11-hijacking-trainer/3422 

""Richard Clarke heard that the FBI had the names at 9:59 AM, the time of the collapse of WTC Tower 2. See Richard A. Clarke, Against All Enemies: Inside America's War on Terrorism (New York: Simon & Schuster, 2004), 13-14""

Another is the date of the multiple hijackings incident that took place in the 1970's referred to as the ""Dawson's Field Hijackings.""

http://en.wikipedia.org/wiki/Dawson%27s_Field_hijackings 

The last mistake, so far as he knows, is that Dick Cheney did not testify under oath during his questioning for the Valerie Plame Affair.

http://www.nytimes.com/2004/06/05/us/cheney-reportedly-interviewed-in-leak-of-cia-officer-s-name.html

www.mediaroots.org"
158235971,2014-07-11T10:03:57Z,2014-07-13T10:43:58Z,2014-07-11T10:03:57Z,5,2357,23,8940985,https://i1.sndcdn.com/artworks-000084998508-ewtrj3-large.jpg,https://soundcloud.com/media-roots/media-roots-radio-occupy-silicon-valley-corporate-surveillance,Media Roots Radio - Occupy Silicon Valley & the Missing Outrage Over Private Sector Spying,"Abby and Robbie Martin discuss the potentiality of an ‘Occupy Silicon Valley’ protest movement in a similar mold to ‘Occupy Oakland’ taking place in California’s San Francisco Bay Area. They address the ethical issues revolving around tech-companies like Facebook, Google, Apple, Microsoft, Soundcloud and debunk the notion that private corporations will install privacy safeguards on their own without the pressure of public consumer outrage. Robbie goes into the history of Silicon Valley’s roots, which tie directly to the Pentagon’s post-WWII defense industry private sector push.

For more information visit http://www.mediaroots.org/media-roots-radio-occupy-silicon-valley-the-missing-outrage-over-private-sector-spying/"
154858803,2014-06-18T02:15:34Z,2014-06-26T07:02:16Z,2014-06-18T02:15:34Z,0,1868,12,4477780,,https://soundcloud.com/media-roots/media-roots-radio-interview-att-nsa-whisteblower-mark-klein,Media Roots Radio - AT&T / NSA Whistleblower Mark Klein,"Abby and Robbie Martin interview former AT&T technician and whistleblower Mark Klein about his experience exposing AT&T's cataloging and duplication of private user data for the NSA, and why every American should be concerned about private sector surveillance. Mark goes into his personal history of being an anti-war activist during the Vietnam War and how it led to his distrust of the two party system. He also discusses NSA whistleblower Edward Snowden's leaks and the journalists distributing them."
151594731,2014-05-28T00:54:35Z,2014-06-01T10:24:13Z,2014-05-28T00:54:35Z,8,2693,31,6126601,https://i1.sndcdn.com/artworks-000080898822-q9s7mw-large.jpg,https://soundcloud.com/media-roots/media-roots-radio-greenwald-snowden-wikileaks-the-nsa,"Media Roots Radio - Snowden, Greenwald, Wikileaks & the NSA","In this episode of Media Roots Radio, Robbie and Abby Martin detail the history of the NSA’s ‘Program’ as told in PBS’ State of Secrets and the whistleblowing by Thomas Drake, Bill Binney and eventually Edward Snowden. They also examine several of the criticisms coming towards Greenwald and Snowden from the left leaning alternative-media and more ‘fringe’ circles of the Internet, such as ‘there’s nothing new in the documents’and that ‘they aren’t releasing them fast enough’. They also discuss the near death of Net Neutrality, Uruguay’s badass president and the dark underbelly of corporate surveillance.

For more information visit: www.mediaroots.org"
147478953,2014-05-02T00:48:10Z,2014-06-01T10:21:59Z,2014-05-02T00:48:10Z,5,2773,21,9018940,https://i1.sndcdn.com/artworks-000078584853-paou0z-large.jpg,https://soundcloud.com/media-roots/media-roots-radio-neocon-timeline-1950-2014,Media Roots Radio - DC Think Tanks Create New Cold War Tipping Point,
140562685,2014-03-20T18:25:45Z,2014-04-01T21:51:16Z,2014-03-20T18:25:45Z,0,,,4598451,https://i1.sndcdn.com/artworks-000074940649-wqfasr-large.jpg,https://soundcloud.com/media-roots/media-roots-radio-march-19th,"Media Roots Radio- Abby Martin's Stand, The Neo-Cons Attack, 'PNAC 2.0'","Here's the short version on Breaking the Set: https://www.youtube.com/watch?v=mGObsyDziBc

Abby & Robbie Martin do the first Media Roots Podcast since Abby made international headlines for her off-script remarks opposing the Russian / US involvement in Crimea. They discuss the corporate media hijacking the message to further demonize Russia and outline how an influential DC think-tank called the Foreign Policy Initiative (or FPI) was directly involved in smearing her and RT as a tool to ""rally"" the people into the brink of a new Cold War. 

All roads lead to a tightly knit 'hip' and 'young' group of hardcore neoconservative DC players who place themselves in 'millennial' publications like the Daily Beast, Daily Banter and Buzzfeed to push insidious neoconservative propaganda that derives from William Kristol's Foreign Policy Initiative. 

James Kirchick is not only a senior fellow for (and the sole prominent journalist of) the FPI, but he also used to be an employee of a US funded 'white propaganda' radio network that spreads Pro US military and policy views to adversarial nations in regional languages (i.e.: they broadcasted pro US military propaganda in arabic in Iraq during the Iraq war).

As Abby and Robbie were figuring out what was going on as her 'stand' was being hijacked and subsequently smeared by war mongering neocons, the television show 'House of Cards' started to seem like total non-fiction. 

Find out more at www.mediaroots.org"
136767952,2014-02-26T00:50:34Z,2014-02-27T22:18:50Z,2014-02-26T00:50:34Z,3,2230,22,8159145,https://i1.sndcdn.com/artworks-000071941901-47y0em-large.jpg,https://soundcloud.com/media-roots/ukraine-coldwar,"Media Roots Radio - Ukraine Meddling, Obama Reignites Cold War","Robbie and Abby talk about Ukraine's uprising: the hubris of America to advocate regime change in sovereign countries it knows little about, the history of the US preaching morality to nations the US has a strategic interest in, and the need for Occupy Wall Street part two to prepare itself with proper resistance gear. They also discuss the MSM's attack on the Sochi Olympics and the Obama administration's ramping up of the Cold War 2.0.

www.mediaroots.org"
127518209,2014-01-02T11:36:20Z,2014-08-05T06:00:26Z,2014-01-02T11:36:20Z,4,2122,23,3732516,https://i1.sndcdn.com/artworks-000067253916-zbvf69-large.jpg,https://soundcloud.com/media-roots/media-roots-radio-the-3-d,Media Roots Radio - Corporatism's 'Free Market' and the 3-D Printing Revolution,"On this edition of Media Roots Radio, Abby and Robbie Martin discuss the myth of the 'liberal media,' corporatism's perpetuation of structural violence and the pipe dream of the 'free market' when it comes to the notion that deregulation results in corporate accountability. They also outline the latest developments in 3-D printing, and talk about how the technology could be as revolutionary as the Internet by democratizing production and manufacturing, leveling the playing field for creators and innovators all over the world.

www.mediaroots.org"
126294641,2013-12-24T08:38:47Z,2014-07-19T18:59:36Z,2013-12-24T08:38:47Z,6,2486,26,5512980,https://i1.sndcdn.com/artworks-000066559831-xp2riw-large.jpg,https://soundcloud.com/media-roots/media-roots-radio-historical,Media Roots Radio - Historical Revisionism & Corporate Mercenaries,"On this edition of Media Roots Radio, Abby and Robbie Martin catch up on current events and dissect the corporatocracy, its control over information and policy, espionage and infiltration of global activism, private mercenaries and corporations’ role in war profiteering over the decades and the historical revisionism being done by the political and media establishment. They also discuss the bombshell revelations of the CIA cover-up regarding Saudi Arabia’s involvement in the 9/11 attacks.

http://www.mediaroots.org/"
119394499,2013-11-10T02:58:17Z,2014-06-17T19:43:39Z,2013-11-10T02:58:17Z,0,1390,8,4246758,https://i1.sndcdn.com/artworks-000064070194-ixyoeo-large.jpg,https://soundcloud.com/media-roots/media-roots-radio-november-9t,"Media Roots Radio - LAX Shooting, State Crimes Against Democracy (SCADs)","Abby and Robbie Martin discuss the LAX shooting that happened last month and the implications it could have for others peacefully protesting TSA policies. They talk about willful blindness preventing people from accepting reality when it comes the extent of government criminality. Since the phrase ‘conspiracy theory’ has become weaponized against those questioning government propaganda, the term ‘State Crimes Against Democracy’ should be used when describing secret acts committed by government elements, such as financial looting with the banking industry.

For more information go to www.mediaroots.org"
114522442,2013-10-09T09:59:35Z,2015-03-22T21:24:41Z,2013-10-09T09:59:35Z,0,1487,12,4291066,https://i1.sndcdn.com/artworks-000060069515-7nz5ai-large.jpg,https://soundcloud.com/media-roots/media-roots-radio-government,Media Roots Radio - Government Shutdown Partisan Hackery,"On this edition of Media Roots Radio, Abby and Robbie Martin discuss the US government shut down’s partisan dog and pony show as a result of hypocritical ‘Obamacare’ woes. They talk about Obama’s use of extraordinary rendition to kidnap people who pose no threat to the US, self-immolations on the rise, negative reactions to talking about the clitoris and Noam Chomsky vs. neo-con mastermind Richard Pearle in a 1988 debate.

For more information go to www.mediaroots.org"
112968520,2013-09-28T21:56:20Z,2015-07-08T23:29:46Z,2013-09-28T21:56:20Z,18,12346,191,2732950,https://i1.sndcdn.com/artworks-000058870572-8l589f-large.jpg,https://soundcloud.com/media-roots/abby-martin-on-coast-to-coast,Abby Martin on Coast to Coast AM,"Abby Martin talks to John B. Wells on the widely syndicated radio show Coast to Coast AM about the rise of alternative media, her citizen journalism with Media Roots, her activism with Occupy Oakland and how her TV show ""Breaking the Set"" has managed to piss off Rand Paul, Nestle and the Israeli lobby.

For more information go to www.AbbyMartin.org, www.MediaRoots.org, & www.youtube.com/BreakingTheSet"
112692397,2013-09-27T01:31:09Z,2013-09-28T05:56:53Z,2013-09-27T01:31:09Z,2,1766,20,4226015,https://i1.sndcdn.com/artworks-000058746643-210u8e-large.jpg,https://soundcloud.com/media-roots/media-roots-radio-manufactured,Media Roots Radio - Manufactured Agitprop on the World's Stage,"Abby and Robbie Martin discuss the news of the day including a District Court judge forcing torture victims to pay their torturers' legal fees; Latin American leaders standing up to US imperialism in light of the NSA leaks; the establishment's use of agitation propaganda to manufacture outrage at other nations while still believing in the undercurrent of American exceptionalism.

For more information visit www.MediaRoots.org"
107940077,2013-08-30T03:39:22Z,2013-09-08T08:16:12Z,2013-08-30T03:39:22Z,4,4346,40,5325272,https://i1.sndcdn.com/artworks-000056599935-ztbrye-large.jpg,https://soundcloud.com/media-roots/media-roots-radio-august-2013,Media Roots Radio – Obama's Syrian War,"On the latest edition of Media Roots Radio, Abby and Robbie Martin discuss how a new war against Syria seems all but inevitable.

They talk about the eerily similar establishment rhetoric between the Iraq war buildup and today’s Syria war mongering – specifically the potential unilateral US military action in defiance of the UN, the ‘humanitarian’ justification and the scare tactics of ‘chemical weapons’. A recent speech by Secretary of State, John Kerry, marked a distinct turning point in the ferocity of the Syria rhetoric, which is dissected by Robbie and Abby in its entirety.

For more information please go to http://www.mediaroots.org"
105622599,2013-08-15T23:17:09Z,2014-06-15T10:12:35Z,2013-08-15T23:17:09Z,0,1047,12,3485139,https://i1.sndcdn.com/artworks-000055897442-ifa5zz-large.jpg,https://soundcloud.com/media-roots/august2013mediarootsradioabby,Media Roots Radio- American Bisque & Conspiracy to tell the Truth,"Abby and Robbie Martin talk about current events, US foreign policy, the establishment's use of the term 'conspiracy theory' as a pejorative and Robbie's new film 'American Bisque', a three part series outlining every presidential administration's corruption and war mongering from Nixon to Obama. 

Check out more at http://www.mediaroots.org"
88656396,2013-04-20T02:10:18Z,2013-05-06T06:07:42Z,2013-04-20T02:10:18Z,0,1199,16,3501729,https://i1.sndcdn.com/artworks-000047316058-jk1r3d-large.jpg,https://soundcloud.com/media-roots/media-roots-radio-boston,Media Roots Radio Boston Marathon Bombings,
88029018,2013-04-15T20:48:11Z,2014-05-31T00:56:37Z,2013-04-15T20:48:11Z,2,4167,27,10623140,https://i1.sndcdn.com/artworks-000049533825-gsvrvc-large.jpg,https://soundcloud.com/media-roots/9-11-agitation-propaganda,"Media Roots Radio - Post 9/11,  How We All Became Boiled Frogs","In this episode of Media Roots Radio, Abby and Robbie Martin go over a comprehensive timeline of political events in the decade following the 9/11 attacks by covering the establishment's use of agitation propaganda and psychological warfare to condition the public into accepting a new era of endless war and civil liberties erosions.

For more information visit http://mediaroots.org/post-911-how-we-all-became-boiled-frogs.php"
82704087,2013-03-11T02:31:22Z,2013-03-21T08:51:17Z,2013-03-11T02:31:22Z,2,1447,13,5540045,,https://soundcloud.com/media-roots/media-roots-radio-march-2013,"Media Roots Radio - Police Thuggery, Divide & Conquer, Libertarians & Leftists Unite!","On this episode of Media Roots Radio, Abby and Robbie Martin talk about the LAPD's manhunt against Chris Dorner and the subsequent cover-up of his death, how 9/11 and Ron Paul coalesced the divide between libertarians and leftists and caused people to rally behind core unifying issues, the corporate co-option and transmogrification of the Ron Paul movement and the current divide growing between the two factions of anti-establishment political ideologies.

For more information visit www.mediaroots.org"
79727214,2013-02-18T03:52:43Z,2013-02-21T19:08:04Z,2013-02-18T03:52:43Z,1,1117,11,2779113,,https://soundcloud.com/media-roots/mediaroots2013feb,Media Roots Radio - Corporatocracy,"Robbie & Abby Martin discuss the unecessary rhetoric of words like 'communist' or 'free market' which create two inaccurate sides of a debate. False hopes for Obama's second 'liberal' term are discussed as well as America's elusive and mostly obscured foriegn policy motivations.

http://mediaroots.org/mr-radio-corporatocracy.php"
76876218,2013-01-28T22:26:12Z,2014-06-17T19:41:15Z,2013-01-28T22:26:12Z,0,1134,10,5763961,,https://soundcloud.com/media-roots/mediaroots2013janpt1,Media Roots Radio - The Boys Who Cried Wolf,
